"","citycode","Year","Month","Day","Pre","p1"
"20176",130100,2017,3,28,0.092705043,0
"20177",130100,2017,3,29,0,0
"20178",130100,2017,3,30,1.473437802,0
"20179",130100,2017,3,31,0.151708889,0
"20180",130100,2017,4,1,0,0
"20181",130100,2017,4,2,0,0
"20182",130100,2017,4,3,0.00080241,0
"20183",130100,2017,4,4,10.79470808,0
"20184",130100,2017,4,5,0.18300286,0
"20185",130100,2017,4,6,0.025516622,0
"20186",130100,2017,4,7,3.199046165,0
"20187",130100,2017,4,8,11.18606977,0
"20188",130100,2017,4,9,0.00256771,0
"20189",130100,2017,4,10,0,0
"20190",130100,2017,4,11,0.001604819,0
"20191",130100,2017,4,12,0.004867951,0
"20192",130100,2017,4,13,1.053242693,0
"20193",130100,2017,4,14,0.005188915,0
"20194",130100,2017,4,15,0.004386505,0
"20195",130100,2017,4,16,0,0
"20196",130100,2017,4,17,0.008826504,0
"20197",130100,2017,4,18,0.000427952,0
"20198",130100,2017,4,19,1.296319267,0
"20199",130100,2017,4,20,0.178027918,0
"20200",130100,2017,4,21,0.043704571,0
"20201",130100,2017,4,22,0,0
"20202",130100,2017,4,23,0.007328673,0
"20203",130100,2017,4,24,0.007863613,0
"20204",130100,2017,4,25,0.089120948,0
"20205",130100,2017,4,26,0,0
"20206",130100,2017,4,27,0,0
"20207",130100,2017,4,28,0,0
"20208",130100,2017,4,29,0,0
"20209",130100,2017,4,30,0,0
"20210",130100,2017,5,1,0.001016385,0
"20211",130100,2017,5,2,0.018241442,0
"20212",130100,2017,5,3,3.226221099,0
"20213",130100,2017,5,4,0,0
"20214",130100,2017,5,5,0,0
"20215",130100,2017,5,6,0.0000535,0
"20216",130100,2017,5,7,0,0
"20217",130100,2017,5,8,0.035894451,0
"20218",130100,2017,5,9,0.041243848,0
"20219",130100,2017,5,10,0.001551325,0
"20220",130100,2017,5,11,0,0
"20221",130100,2017,5,12,0.001444337,0
"20222",130100,2017,5,13,0,0
"20223",130100,2017,5,14,0.040815897,0
"20224",130100,2017,5,15,0.088799982,0
"20225",130100,2017,5,16,0.008131083,0
"20226",130100,2017,5,17,0.039211077,0
"20227",130100,2017,5,18,0.578751221,0
"20228",130100,2017,5,19,0.000106988,0
"20229",130100,2017,5,20,0,0
"20230",130100,2017,5,21,0.036108427,0
"20231",130100,2017,5,22,12.74263728,0
"20232",130100,2017,5,23,0.000106988,0
"20233",130100,2017,5,24,0,0
"20234",130100,2017,5,25,0,0
"20235",130100,2017,5,26,0,0
"20236",130100,2017,5,27,0,0
"20237",130100,2017,5,28,0.001818795,0
"20238",130100,2017,5,29,0.000909397,0
"20239",130100,2017,5,30,1.625949099,0
"20240",130100,2017,5,31,0.013266504,0
"20241",130100,2017,6,1,0.005884336,0
"20242",130100,2017,6,2,3.452875022,0
"20243",130100,2017,6,3,0.002460722,0
"20244",130100,2017,6,4,0,0
"20245",130100,2017,6,5,1.754013651,0
"20246",130100,2017,6,6,0.079224564,0
"20247",130100,2017,6,7,0.003049156,0
"20248",130100,2017,6,8,0.002086265,0
"20249",130100,2017,6,9,0,0
"20250",130100,2017,6,10,0,0
"20251",130100,2017,6,11,0.099338296,0
"20252",130100,2017,6,12,8.365600518,0
"20253",130100,2017,6,13,3.467157933,0
"20254",130100,2017,6,14,0,0
"20255",130100,2017,6,15,0,0
"20256",130100,2017,6,16,0,0
"20257",130100,2017,6,17,0.562489052,0
"20258",130100,2017,6,18,0.26233441,0
"20259",130100,2017,6,19,2.026458432,0
"20260",130100,2017,6,20,0.001176867,0
"20261",130100,2017,6,21,18.1561195,1
"20262",130100,2017,6,22,24.28203451,1
"20263",130100,2017,6,23,6.286771397,0
"20264",130100,2017,6,24,1.07699402,0
"20265",130100,2017,6,25,0.44630016,0
"20266",130100,2017,6,26,0.069488664,0
"20267",130100,2017,6,27,0.077084806,0
"20268",130100,2017,6,28,0.19247129,0
"20269",130100,2017,6,29,2.678282433,0
"20270",130100,2017,6,30,0.321659222,0
"20271",130100,2017,7,1,0.079919986,0
"20272",130100,2017,7,2,0.089602392,0
"20273",130100,2017,7,3,0.073821673,0
"20274",130100,2017,7,4,3.710394996,0
"20275",130100,2017,7,5,10.9629464,1
"20276",130100,2017,7,6,16.54514869,1
"20277",130100,2017,7,7,0,0
"20278",130100,2017,7,8,0,0
"20279",130100,2017,7,9,4.852865652,0
"20280",130100,2017,7,10,0.05691758,0
"20281",130100,2017,7,11,0.351936805,0
"20282",130100,2017,7,12,0.00930795,0
"20283",130100,2017,7,13,0.066706975,0
"20284",130100,2017,7,14,4.413947611,0
"20285",130100,2017,7,15,8.275784002,0
"20286",130100,2017,7,16,2.569368662,0
"20287",130100,2017,7,17,0.471923769,0
"20288",130100,2017,7,18,4.223562617,0
"20289",130100,2017,7,19,0.23590839,0
"20290",130100,2017,7,20,1.794669066,0
"20291",130100,2017,7,21,25.26782148,0
"20292",130100,2017,7,22,0.194076107,0
"20293",130100,2017,7,23,4.296635362,0
"20294",130100,2017,7,24,8.228495304,0
"20295",130100,2017,7,25,2.18308876,0
"20296",130100,2017,7,26,10.46416864,0
"20297",130100,2017,7,27,7.166961086,0
"20298",130100,2017,7,28,13.26479172,0
"20299",130100,2017,7,29,1.21843205,0
"20300",130100,2017,7,30,0.060983123,0
"20301",130100,2017,7,31,0.922877896,0
"20302",130100,2017,8,1,3.483420079,0
"20303",130100,2017,8,2,8.787293368,0
"20304",130100,2017,8,3,0.158877075,0
"20305",130100,2017,8,4,0.075693962,0
"20306",130100,2017,8,5,0.593783021,0
"20307",130100,2017,8,6,0.536223513,0
"20308",130100,2017,8,7,0.011126745,0
"20309",130100,2017,8,8,1.121126542,0
"20310",130100,2017,8,9,1.194894756,0
"20311",130100,2017,8,10,0.009789396,0
"20312",130100,2017,8,11,5.358972049,0
"20313",130100,2017,8,12,14.19002345,0
"20314",130100,2017,8,13,5.952006174,0
"20315",130100,2017,8,14,0.464167147,0
"20316",130100,2017,8,15,1.347566504,0
"20317",130100,2017,8,16,5.61306832,0
"20318",130100,2017,8,17,16.21658899,1
"20319",130100,2017,8,18,11.08266587,1
"20320",130100,2017,8,19,1.837250269,0
"20321",130100,2017,8,20,0.206272732,0
"20322",130100,2017,8,21,2.079256996,0
"20323",130100,2017,8,22,19.09049884,0
"20324",130100,2017,8,23,0.107522872,0
"20325",130100,2017,8,24,0.0000535,0
"20326",130100,2017,8,25,0.007489155,0
"20327",130100,2017,8,26,10.53954168,1
"20328",130100,2017,8,27,29.91874753,1
"20329",130100,2017,8,28,1.69902186,0
"20330",130100,2017,8,29,0.205202854,0
"20331",130100,2017,8,30,0.002353735,0
"20332",130100,2017,8,31,0.009093974,0
"20333",130100,2017,9,1,0.01738554,0
"20334",130100,2017,9,2,1.21607834,0
"20335",130100,2017,9,3,0.099338295,0
"20336",130100,2017,9,4,0.041511319,0
"20337",130100,2017,9,5,0.170752737,0
"20338",130100,2017,9,6,0.007649637,0
"20339",130100,2017,9,7,0.011073251,0
"20340",130100,2017,9,8,0,0
"20341",130100,2017,9,9,0.019846261,0
"20342",130100,2017,9,10,0.686541567,0
"20343",130100,2017,9,11,0.039104089,0
"20344",130100,2017,9,12,0.150692501,0
"20345",130100,2017,9,13,0.019364816,0
"20346",130100,2017,9,14,0.003316626,0
"20347",130100,2017,9,15,0.037980717,0
"20348",130100,2017,9,16,0.257733936,0
"20349",130100,2017,9,17,0.012464094,0
"20350",130100,2017,9,18,0.04680722,0
"20351",130100,2017,9,19,0,0
"20352",130100,2017,9,20,0,0
"20353",130100,2017,9,21,0.451970518,0
"20354",130100,2017,9,22,0,0
"20355",130100,2017,9,23,0.056489628,0
"20356",130100,2017,9,24,0,0
"20357",130100,2017,9,25,0.005777348,0
"20358",130100,2017,9,26,0.37509969,0
"20359",130100,2017,9,27,0.032417344,0
"20360",130100,2017,9,28,0.009896384,0
"20361",130100,2017,9,29,0.001123373,0
"20362",130100,2017,9,30,1.178846538,0
"20363",130100,2017,10,1,0.673649506,0
"20364",130100,2017,10,2,10.74437014,0
"20365",130100,2017,10,3,0.44817245,0
"20366",130100,2017,10,4,0,0
"20367",130100,2017,10,5,0,0
"20368",130100,2017,10,6,0.118649617,0
"20369",130100,2017,10,7,11.42962772,1
"20370",130100,2017,10,8,16.40772265,1
"20371",130100,2017,10,9,26.90548585,1
"20372",130100,2017,10,10,6.813419496,0
"20373",130100,2017,10,11,0.06622553,0
"20374",130100,2017,10,12,0.109020704,0
"20375",130100,2017,10,13,0.854673101,0
"20376",130100,2017,10,14,0.968989707,0
"20377",130100,2017,10,15,0.07633589,0
"20378",130100,2017,10,16,0.637166632,0
"20379",130100,2017,10,17,8.835009955,0
"20380",130100,2017,10,18,0.77437865,0
"20381",130100,2017,10,19,0.007703131,0
"20382",130100,2017,10,20,0.002032771,0
"20383",130100,2017,10,21,8.843301563,0
"20384",130100,2017,10,22,0.337493438,0
"20385",130100,2017,10,23,0.049749389,0
"20386",130100,2017,10,24,0.008933492,0
"20387",130100,2017,10,25,1.016973788,0
"20388",130100,2017,10,26,0.023430357,0
"20389",130100,2017,10,27,0,0
"20390",130100,2017,10,28,1.024783904,0
"20391",130100,2017,10,29,0.001604819,0
"20392",130100,2017,10,30,0,0
"20393",130100,2017,10,31,0,0
"20394",130100,2017,11,1,0,0
"20395",130100,2017,11,2,1.292842169,0
"20396",130100,2017,11,3,0.094416851,0
"20397",130100,2017,11,4,0,0
"20398",130100,2017,11,5,0,0
"20399",130100,2017,11,6,0,0
"20400",130100,2017,11,7,0,0
"20401",130100,2017,11,8,0.048144569,0
"20402",130100,2017,11,9,0.025302646,0
"20403",130100,2017,11,10,0,0
"20404",130100,2017,11,11,0,0
"20405",130100,2017,11,12,0,0
"20406",130100,2017,11,13,0,0
"20407",130100,2017,11,14,0,0
"20408",130100,2017,11,15,0,0
"20409",130100,2017,11,16,0,0
"20410",130100,2017,11,17,0.003477108,0
"20411",130100,2017,11,18,0,0
"20412",130100,2017,11,19,0.000374458,0
"20413",130100,2017,11,20,0,0
"20414",130100,2017,11,21,0,0
"20415",130100,2017,11,22,0.002139759,0
"20416",130100,2017,11,23,0.000106988,0
"20417",130100,2017,11,24,0,0
"20418",130100,2017,11,25,0,0
"20419",130100,2017,11,26,0,0
"20420",130100,2017,11,27,0,0
"20421",130100,2017,11,28,0,0
"20422",130100,2017,11,29,0.000106988,0
"20423",130100,2017,11,30,0,0
"20424",130100,2017,12,1,0,0
"20425",130100,2017,12,2,0,0
"20426",130100,2017,12,3,0.023911803,0
"20427",130100,2017,12,4,0.003263132,0
"20428",130100,2017,12,5,0,0
"20429",130100,2017,12,6,0,0
"20430",130100,2017,12,7,0.025195658,0
"20431",130100,2017,12,8,0,0
"20432",130100,2017,12,9,0,0
"20433",130100,2017,12,10,0,0
"20434",130100,2017,12,11,0,0
"20435",130100,2017,12,12,0,0
"20436",130100,2017,12,13,0.376062583,0
"20437",130100,2017,12,14,0.439238957,0
"20438",130100,2017,12,15,0.075212517,0
"20439",130100,2017,12,16,0,0
"20440",130100,2017,12,17,0,0
"20441",130100,2017,12,18,0,0
"20442",130100,2017,12,19,0,0
"20443",130100,2017,12,20,0,0
"20444",130100,2017,12,21,0,0
"20445",130100,2017,12,22,0,0
"20446",130100,2017,12,23,0.000160482,0
"20447",130100,2017,12,24,0,0
"20448",130100,2017,12,25,0,0
"20449",130100,2017,12,26,0,0
"20450",130100,2017,12,27,0,0
"20451",130100,2017,12,28,0,0
"20452",130100,2017,12,29,0.039264571,0
"20453",130100,2017,12,30,0.0000535,0
"20454",130100,2017,12,31,0,0
"20455",130100,2018,1,1,0,0
"20456",130100,2018,1,2,0.025637046,0
"20457",130100,2018,1,3,0.097465459,0
"20458",130100,2018,1,4,0.339648966,0
"20459",130100,2018,1,5,0,0
"20460",130100,2018,1,6,0.252293108,0
"20461",130100,2018,1,7,0.104000391,0
"20462",130100,2018,1,8,0.000502687,0
"20463",130100,2018,1,9,0.0000559,0
"20464",130100,2018,1,10,0.000279271,0
"20465",130100,2018,1,11,0,0
"20466",130100,2018,1,12,0,0
"20467",130100,2018,1,13,0,0
"20468",130100,2018,1,14,0,0
"20469",130100,2018,1,15,0.004635893,0
"20470",130100,2018,1,16,0.000335125,0
"20471",130100,2018,1,17,0.005473705,0
"20472",130100,2018,1,18,0,0
"20473",130100,2018,1,19,0,0
"20474",130100,2018,1,20,0.000502687,0
"20475",130100,2018,1,21,0.985769547,0
"20476",130100,2018,1,22,1.889712788,0
"20477",130100,2018,1,23,0.367631885,0
"20478",130100,2018,1,24,0.00161977,0
"20479",130100,2018,1,25,0.000558541,0
"20480",130100,2018,1,26,0.016532823,0
"20481",130100,2018,1,27,0.89271657,0
"20482",130100,2018,1,28,0.090260275,0
"20483",130100,2018,1,29,0,0
"20484",130100,2018,1,30,0,0
"20485",130100,2018,1,31,0,0
"20486",130100,2018,2,1,0,0
"20487",130100,2018,2,2,0,0
"20488",130100,2018,2,3,0,0
"20489",130100,2018,2,4,0,0
"20490",130100,2018,2,5,0,0
"20491",130100,2018,2,6,0,0
"20492",130100,2018,2,7,0,0
"20493",130100,2018,2,8,0,0
"20494",130100,2018,2,9,0,0
"20495",130100,2018,2,10,0.000167562,0
"20496",130100,2018,2,11,0,0
"20497",130100,2018,2,12,0,0
"20498",130100,2018,2,13,0,0
"20499",130100,2018,2,14,0,0
"20500",130100,2018,2,15,0,0
"20501",130100,2018,2,16,0,0
"20502",130100,2018,2,17,0.036807871,0
"20503",130100,2018,2,18,0,0
"20504",130100,2018,2,19,2.382122806,0
"20505",130100,2018,2,20,0.470682754,0
"20506",130100,2018,2,21,0.008713244,0
"20507",130100,2018,2,22,0,0
"20508",130100,2018,2,23,0.001843186,0
"20509",130100,2018,2,24,0,0
"20510",130100,2018,2,25,0.059540503,0
"20511",130100,2018,2,26,0,0
"20512",130100,2018,2,27,0.330544747,0
"20513",130100,2018,2,28,0.003183686,0
"20514",130100,2018,3,1,0,0
"20515",130100,2018,3,2,0,0
"20516",130100,2018,3,3,0.969180861,0
"20517",130100,2018,3,4,0.96957185,0
"20518",130100,2018,3,5,0.009606911,0
"20519",130100,2018,3,6,0.484199455,0
"20520",130100,2018,3,7,0.103888683,0
"20521",130100,2018,3,8,0.000726104,0
"20522",130100,2018,3,9,0,0
"20523",130100,2018,3,10,0,0
"20524",130100,2018,3,11,0,0
"20525",130100,2018,3,12,0,0
"20526",130100,2018,3,13,0,0
"20527",130100,2018,3,14,0.312336297,0
"20528",130100,2018,3,15,0.27491403,0
"20529",130100,2018,3,16,0.972755536,0
"20530",130100,2018,3,17,6.108487014,0
"20531",130100,2018,3,18,0.000167562,0
"20532",130100,2018,3,19,0.001508062,0
"20533",130100,2018,3,20,0.000893666,0
"20534",130100,2018,3,21,0.352495416,0
"20535",130100,2018,3,22,0.101542809,0
"20536",130100,2018,3,23,0.55535762,0
"20537",130100,2018,3,24,0,0
"20538",130100,2018,3,25,0,0
"20539",130100,2018,3,26,0.075179659,0
"20540",130100,2018,3,27,0,0
"20541",130100,2018,3,28,0,0
"20542",130100,2018,3,29,0.000446833,0
"20543",130100,2018,3,30,0.004021497,0
"20544",130100,2018,3,31,0.007149329,0
"20545",130100,2018,4,1,0,0
"20546",130100,2018,4,2,0.028206336,0
"20547",130100,2018,4,3,0.081602884,0
"20548",130100,2018,4,4,6.259293137,0
"20549",130100,2018,4,5,0.000111708,0
"20550",130100,2018,4,6,0.162256251,0
"20551",130100,2018,4,7,0,0
"20552",130100,2018,4,8,0,0
"20553",130100,2018,4,9,0,0
"20554",130100,2018,4,10,0,0
"20555",130100,2018,4,11,0,0
"20556",130100,2018,4,12,7.047395021,0
"20557",130100,2018,4,13,12.4283819,0
"20558",130100,2018,4,14,0,0
"20559",130100,2018,4,15,0,0
"20560",130100,2018,4,16,0,0
"20561",130100,2018,4,17,0.016253552,0
"20562",130100,2018,4,18,0.003407102,0
"20563",130100,2018,4,19,0.003965643,0
"20564",130100,2018,4,20,1.1670162,0
"20565",130100,2018,4,21,53.29215781,0
"20566",130100,2018,4,22,2.762768698,0
"20567",130100,2018,4,23,0.121259318,0
"20568",130100,2018,4,24,0.076408449,0
"20569",130100,2018,4,25,0.048872365,0
"20570",130100,2018,4,26,0.002848561,0
"20571",130100,2018,4,27,0,0
"20572",130100,2018,4,28,0,0
"20573",130100,2018,4,29,0.342162396,0
"20574",130100,2018,4,30,0.003351248,0
"20575",130100,2018,5,1,7.759479298,0
"20576",130100,2018,5,2,0.055072172,0
"20577",130100,2018,5,3,0,0
"20578",130100,2018,5,4,0,0
"20579",130100,2018,5,5,0.2319622,0
"20580",130100,2018,5,6,0.002792707,0
"20581",130100,2018,5,7,0.006646642,0
"20582",130100,2018,5,8,0,0
"20583",130100,2018,5,9,0,0
"20584",130100,2018,5,10,0.269887158,0
"20585",130100,2018,5,11,0.044683304,0
"20586",130100,2018,5,12,3.545731905,0
"20587",130100,2018,5,13,0,0
"20588",130100,2018,5,14,0.039153746,0
"20589",130100,2018,5,15,6.945070167,0
"20590",130100,2018,5,16,1.85184367,0
"20591",130100,2018,5,17,2.705406534,0
"20592",130100,2018,5,18,0.712698701,0
"20593",130100,2018,5,19,10.40087691,0
"20594",130100,2018,5,20,6.537837654,0
"20595",130100,2018,5,21,17.59125838,0
"20596",130100,2018,5,22,0,0
"20597",130100,2018,5,23,0,0
"20598",130100,2018,5,24,0,0
"20599",130100,2018,5,25,0.020889445,0
"20600",130100,2018,5,26,0,0
"20601",130100,2018,5,27,0,0
"20602",130100,2018,5,28,0.000837812,0
"20603",130100,2018,5,29,0,0
"20604",130100,2018,5,30,0,0
"20605",130100,2018,5,31,0,0
"20606",130100,2018,6,1,0,0
"20607",130100,2018,6,2,0,0
"20608",130100,2018,6,3,0,0
"20609",130100,2018,6,4,0,0
"20610",130100,2018,6,5,0,0
"20611",130100,2018,6,6,0.075179658,0
"20612",130100,2018,6,7,0.00256929,0
"20613",130100,2018,6,8,16.11698859,0
"20614",130100,2018,6,9,8.456259543,0
"20615",130100,2018,6,10,0.29507736,0
"20616",130100,2018,6,11,0.134720162,0
"20617",130100,2018,6,12,0.261509038,0
"20618",130100,2018,6,13,0.79178815,0
"20619",130100,2018,6,14,0.014186949,0
"20620",130100,2018,6,15,0.011673513,0
"20621",130100,2018,6,16,2.038899187,0
"20622",130100,2018,6,17,0.222746273,0
"20623",130100,2018,6,18,0.998280876,0
"20624",130100,2018,6,19,0.234419783,0
"20625",130100,2018,6,20,0.039042037,0
"20626",130100,2018,6,21,0.619143041,0
"20627",130100,2018,6,22,0.005250288,0
"20628",130100,2018,6,23,0.000167562,0
"20629",130100,2018,6,24,0.022341652,0
"20630",130100,2018,6,25,0.593952831,0
"20631",130100,2018,6,26,0.602889478,0
"20632",130100,2018,6,27,0.000390979,0
"20633",130100,2018,6,28,0,0
"20634",130100,2018,6,29,0.063785417,0
"20635",130100,2018,6,30,0.640032486,0
"20636",130100,2018,7,1,0.002345873,0
"20637",130100,2018,7,2,0.605738038,0
"20638",130100,2018,7,3,0.112825343,0
"20639",130100,2018,7,4,0.129637437,0
"20640",130100,2018,7,5,0.009215932,0
"20641",130100,2018,7,6,0.208615176,0
"20642",130100,2018,7,7,9.187166643,0
"20643",130100,2018,7,8,2.382625476,0
"20644",130100,2018,7,9,7.278742756,0
"20645",130100,2018,7,10,5.776434131,0
"20646",130100,2018,7,11,13.52664159,1
"20647",130100,2018,7,12,12.74887266,1
"20648",130100,2018,7,13,15.20639876,1
"20649",130100,2018,7,14,0.792458403,0
"20650",130100,2018,7,15,4.983975726,0
"20651",130100,2018,7,16,13.65382133,1
"20652",130100,2018,7,17,17.93922964,1
"20653",130100,2018,7,18,6.241028811,0
"20654",130100,2018,7,19,0.622494286,0
"20655",130100,2018,7,20,0.117628799,0
"20656",130100,2018,7,21,0.468225176,0
"20657",130100,2018,7,22,3.194130122,0
"20658",130100,2018,7,23,1.630549619,0
"20659",130100,2018,7,24,0.309487731,0
"20660",130100,2018,7,25,0.119862964,0
"20661",130100,2018,7,26,1.296318515,0
"20662",130100,2018,7,27,1.845085349,0
"20663",130100,2018,7,28,1.727233106,0
"20664",130100,2018,7,29,1.591004907,0
"20665",130100,2018,7,30,2.301301892,0
"20666",130100,2018,7,31,1.019617152,0
"20667",130100,2018,8,1,0.629922876,0
"20668",130100,2018,8,2,0.556139577,0
"20669",130100,2018,8,3,0.050380425,0
"20670",130100,2018,8,4,0.102659891,0
"20671",130100,2018,8,5,6.97014865,0
"20672",130100,2018,8,6,5.205995943,0
"20673",130100,2018,8,7,14.43700797,1
"20674",130100,2018,8,8,10.91222137,1
"20675",130100,2018,8,9,4.281442494,0
"20676",130100,2018,8,10,6.854027912,0
"20677",130100,2018,8,11,16.29114181,1
"20678",130100,2018,8,12,16.66234844,1
"20679",130100,2018,8,13,12.36113341,1
"20680",130100,2018,8,14,1.572573052,0
"20681",130100,2018,8,15,0.818709846,0
"20682",130100,2018,8,16,2.24338118,0
"20683",130100,2018,8,17,0.051274091,0
"20684",130100,2018,8,18,8.232507886,0
"20685",130100,2018,8,19,13.84601557,0
"20686",130100,2018,8,20,0.0135167,0
"20687",130100,2018,8,21,0.240396176,0
"20688",130100,2018,8,22,0.692535359,0
"20689",130100,2018,8,23,0.08411632,0
"20690",130100,2018,8,24,0.193702124,0
"20691",130100,2018,8,25,0.342609236,0
"20692",130100,2018,8,26,0.391481604,0
"20693",130100,2018,8,27,0.411142254,0
"20694",130100,2018,8,28,0.179626878,0
"20695",130100,2018,8,29,0.372993889,0
"20696",130100,2018,8,30,3.859687988,0
"20697",130100,2018,8,31,8.723465699,0
"20698",130100,2018,9,1,9.508048586,0
"20699",130100,2018,9,2,0.971191618,0
"20700",130100,2018,9,3,0,0
"20701",130100,2018,9,4,0,0
"20702",130100,2018,9,5,0,0
"20703",130100,2018,9,6,0,0
"20704",130100,2018,9,7,0.02150384,0
"20705",130100,2018,9,8,0.000390979,0
"20706",130100,2018,9,9,0.015918427,0
"20707",130100,2018,9,10,0.244920361,0
"20708",130100,2018,9,11,0.087467569,0
"20709",130100,2018,9,12,0.020107487,0
"20710",130100,2018,9,13,0.06060173,0
"20711",130100,2018,9,14,0.062333209,0
"20712",130100,2018,9,15,0.36701749,0
"20713",130100,2018,9,16,0.106122844,0
"20714",130100,2018,9,17,0.447726708,0
"20715",130100,2018,9,18,3.023160645,0
"20716",130100,2018,9,19,0.828149187,0
"20717",130100,2018,9,20,0.015136469,0
"20718",130100,2018,9,21,0,0
"20719",130100,2018,9,22,0,0
"20720",130100,2018,9,23,0,0
"20721",130100,2018,9,24,0.139020931,0
"20722",130100,2018,9,25,2.580293269,0
"20723",130100,2018,9,26,0.010723993,0
"20724",130100,2018,9,27,0.363833807,0
"20725",130100,2018,9,28,0.0000559,0
"20726",130100,2018,9,29,0.002792707,0
"20727",130100,2018,9,30,0,0
"20728",130100,2018,10,1,0.004412476,0
"20729",130100,2018,10,2,0,0
"20730",130100,2018,10,3,0,0
"20731",130100,2018,10,4,0.000558541,0
"20732",130100,2018,10,5,0.000167562,0
"20733",130100,2018,10,6,0.005697121,0
"20734",130100,2018,10,7,0,0
"20735",130100,2018,10,8,0.000781958,0
"20736",130100,2018,10,9,0,0
"20737",130100,2018,10,10,0.004803455,0
"20738",130100,2018,10,11,0,0
"20739",130100,2018,10,12,1.409981656,0
"20740",130100,2018,10,13,0.003630518,0
"20741",130100,2018,10,14,0.027591941,0
"20742",130100,2018,10,15,4.70833565,0
"20743",130100,2018,10,16,0.060992711,0
"20744",130100,2018,10,17,0.20001364,0
"20745",130100,2018,10,18,0.006981766,0
"20746",130100,2018,10,19,0,0
"20747",130100,2018,10,20,0,0
"20748",130100,2018,10,21,0,0
"20749",130100,2018,10,22,0,0
"20750",130100,2018,10,23,0,0
"20751",130100,2018,10,24,0.146784654,0
"20752",130100,2018,10,25,1.028888928,0
"20753",130100,2018,10,26,0,0
"20754",130100,2018,10,27,0,0
"20755",130100,2018,10,28,0,0
"20756",130100,2018,10,29,0.004580039,0
"20757",130100,2018,10,30,0,0
"20758",130100,2018,10,31,0,0
"20759",130100,2018,11,1,0,0
"20760",130100,2018,11,2,0,0
"20761",130100,2018,11,3,0.000111708,0
"20762",130100,2018,11,4,3.817964927,0
"20763",130100,2018,11,5,0.069761809,0
"20764",130100,2018,11,6,0.035467373,0
"20765",130100,2018,11,7,0.00675835,0
"20766",130100,2018,11,8,0,0
"20767",130100,2018,11,9,0,0
"20768",130100,2018,11,10,0.290273916,0
"20769",130100,2018,11,11,0,0
"20770",130100,2018,11,12,0,0
"20771",130100,2018,11,13,0.000614395,0
"20772",130100,2018,11,14,0.043286951,0
"20773",130100,2018,11,15,2.156863091,0
"20774",130100,2018,11,16,0.087411715,0
"20775",130100,2018,11,17,0.002513436,0
"20776",130100,2018,11,18,0,0
"20777",130100,2018,11,19,0,0
"20778",130100,2018,11,20,0.046973324,0
"20779",130100,2018,11,21,0.390420367,0
"20780",130100,2018,11,22,0,0
"20781",130100,2018,11,23,0,0
"20782",130100,2018,11,24,0,0
"20783",130100,2018,11,25,0,0
"20784",130100,2018,11,26,0,0
"20785",130100,2018,11,27,0,0
"20786",130100,2018,11,28,0,0
"20787",130100,2018,11,29,0,0
"20788",130100,2018,11,30,0,0
"20789",130100,2018,12,1,0.332499642,0
"20790",130100,2018,12,2,0.004021497,0
"20791",130100,2018,12,3,0,0
"20792",130100,2018,12,4,0.015639157,0
"20793",130100,2018,12,5,0.247266234,0
"20794",130100,2018,12,6,0.126286188,0
"20795",130100,2018,12,7,0,0
"20796",130100,2018,12,8,0.010556431,0
"20797",130100,2018,12,9,0.001005374,0
"20798",130100,2018,12,10,0.004356622,0
"20799",130100,2018,12,11,0,0
"20800",130100,2018,12,12,0,0
"20801",130100,2018,12,13,0,0
"20802",130100,2018,12,14,0,0
"20803",130100,2018,12,15,0,0
"20804",130100,2018,12,16,0,0
"20805",130100,2018,12,17,0,0
"20806",130100,2018,12,18,0,0
"20807",130100,2018,12,19,0,0
"20808",130100,2018,12,20,0,0
"20809",130100,2018,12,21,0,0
"20810",130100,2018,12,22,0.002457582,0
"20811",130100,2018,12,23,0,0
"20812",130100,2018,12,24,0,0
"20813",130100,2018,12,25,0,0
"20814",130100,2018,12,26,0.7268298,0
"20815",130100,2018,12,27,0.281225547,0
"20816",130100,2018,12,28,0,0
"20817",130100,2018,12,29,0,0
"20818",130100,2018,12,30,0.001172937,0
"20819",130100,2018,12,31,0.00067025,0
"20820",130100,2019,1,1,0,0
"20821",130100,2019,1,2,0,0
"20822",130100,2019,1,3,0,0
"20823",130100,2019,1,4,0,0
"20824",130100,2019,1,5,0.051684339,0
"20825",130100,2019,1,6,0,0
"20826",130100,2019,1,7,0,0
"20827",130100,2019,1,8,0.000865916,0
"20828",130100,2019,1,9,0.000378838,0
"20829",130100,2019,1,10,0.000487078,0
"20830",130100,2019,1,11,0,0
"20831",130100,2019,1,12,0,0
"20832",130100,2019,1,13,0,0
"20833",130100,2019,1,14,0,0
"20834",130100,2019,1,15,0,0
"20835",130100,2019,1,16,0,0
"20836",130100,2019,1,17,0,0
"20837",130100,2019,1,18,0.000270599,0
"20838",130100,2019,1,19,0.000974155,0
"20839",130100,2019,1,20,0,0
"20840",130100,2019,1,21,0,0
"20841",130100,2019,1,22,0,0
"20842",130100,2019,1,23,0,0
"20843",130100,2019,1,24,0,0
"20844",130100,2019,1,25,0.000378838,0
"20845",130100,2019,1,26,0,0
"20846",130100,2019,1,27,0,0
"20847",130100,2019,1,28,0,0
"20848",130100,2019,1,29,0,0
"20849",130100,2019,1,30,0.023217363,0
"20850",130100,2019,1,31,0.015315882,0
"20851",130100,2019,2,1,0.013259333,0
"20852",130100,2019,2,2,0,0
"20853",130100,2019,2,3,0,0
