,citycode,VAR21,Year,Month,Day,incidence_n
4966,120000,FLU,2018,11,15,1
4967,120000,FLU,2018,11,16,2
4968,120000,FLU,2018,11,18,1
4969,120000,FLU,2018,11,20,4
4970,120000,FLU,2018,11,21,2
4971,120000,FLU,2018,11,22,2
4972,120000,FLU,2018,11,27,1
4973,120000,FLU,2018,12,3,3
4974,120000,FLU,2018,12,4,2
4975,120000,FLU,2018,12,5,3
4976,120000,FLU,2018,12,10,1
4977,120000,FLU,2018,12,11,3
4978,120000,FLU,2018,12,12,2
4979,120000,FLU,2018,12,13,1
4980,120000,FLU,2018,12,14,1
4981,120000,FLU,2018,12,15,3
4982,120000,FLU,2018,12,19,1
4983,120000,FLU,2018,12,20,4
4984,120000,FLU,2018,12,22,2
4985,120000,FLU,2018,12,24,1
4986,120000,FLU,2018,12,25,1
4987,120000,FLU,2018,12,26,1
4988,120000,FLU,2018,12,27,1
4989,120000,FLU,2018,12,29,1
5721,120000,FLU,2021,1,1,102
5722,120000,FLU,2021,1,2,9
5723,120000,FLU,2021,1,3,12
5724,120000,FLU,2021,1,4,14
5725,120000,FLU,2021,1,5,13
5726,120000,FLU,2021,1,6,8
5727,120000,FLU,2021,1,7,6
5728,120000,FLU,2021,1,8,9
5729,120000,FLU,2021,1,9,5
5730,120000,FLU,2021,1,10,24
5731,120000,FLU,2021,1,11,8
5732,120000,FLU,2021,1,12,10
5733,120000,FLU,2021,1,13,8
5734,120000,FLU,2021,1,14,1
5735,120000,FLU,2021,1,15,12
5736,120000,FLU,2021,1,16,3
5737,120000,FLU,2021,1,17,2
5738,120000,FLU,2021,1,18,11
5739,120000,FLU,2021,1,19,8
5740,120000,FLU,2021,1,20,21
5741,120000,FLU,2021,1,21,11
5742,120000,FLU,2021,1,22,2
5743,120000,FLU,2021,1,23,4
5744,120000,FLU,2021,1,24,4
5745,120000,FLU,2021,1,25,9
5746,120000,FLU,2021,1,26,6
5747,120000,FLU,2021,1,27,6
5748,120000,FLU,2021,1,28,9
5749,120000,FLU,2021,1,29,5
5750,120000,FLU,2021,1,30,5
5751,120000,FLU,2021,1,31,4
5752,120000,FLU,2021,2,1,48
5753,120000,FLU,2021,2,2,7
5754,120000,FLU,2021,2,3,4
5755,120000,FLU,2021,2,4,6
5756,120000,FLU,2021,2,5,7
5757,120000,FLU,2021,2,6,2
5758,120000,FLU,2021,2,7,6
5759,120000,FLU,2021,2,8,9
5760,120000,FLU,2021,2,9,4
5761,120000,FLU,2021,2,10,19
5762,120000,FLU,2021,2,11,4
5763,120000,FLU,2021,2,12,5
5764,120000,FLU,2021,2,13,2
5765,120000,FLU,2021,2,14,4
5766,120000,FLU,2021,2,15,13
5767,120000,FLU,2021,2,16,3
5768,120000,FLU,2021,2,17,4
5769,120000,FLU,2021,2,18,11
5770,120000,FLU,2021,2,19,6
5771,120000,FLU,2021,2,20,20
5772,120000,FLU,2021,2,21,2
5773,120000,FLU,2021,2,22,7
5774,120000,FLU,2021,2,23,7
5775,120000,FLU,2021,2,24,8
5776,120000,FLU,2021,2,25,8
5777,120000,FLU,2021,2,26,6
5778,120000,FLU,2021,2,27,4
5779,120000,FLU,2021,2,28,1
5780,120000,FLU,2021,3,1,46
5781,120000,FLU,2021,3,2,9
5782,120000,FLU,2021,3,3,10
5783,120000,FLU,2021,3,4,9
5784,120000,FLU,2021,3,5,6
5785,120000,FLU,2021,3,6,6
5786,120000,FLU,2021,3,7,7
5787,120000,FLU,2021,3,8,5
5788,120000,FLU,2021,3,9,11
5789,120000,FLU,2021,3,10,19
5790,120000,FLU,2021,3,11,12
5791,120000,FLU,2021,3,12,10
5792,120000,FLU,2021,3,13,7
5793,120000,FLU,2021,3,14,5
5794,120000,FLU,2021,3,15,23
5795,120000,FLU,2021,3,16,13
5796,120000,FLU,2021,3,17,9
5797,120000,FLU,2021,3,18,6
5798,120000,FLU,2021,3,19,8
5799,120000,FLU,2021,3,20,19
5800,120000,FLU,2021,3,21,5
5801,120000,FLU,2021,3,22,9
5802,120000,FLU,2021,3,23,8
5803,120000,FLU,2021,3,24,10
5804,120000,FLU,2021,3,25,8
5805,120000,FLU,2021,3,26,10
5806,120000,FLU,2021,3,27,8
5807,120000,FLU,2021,3,28,4
5808,120000,FLU,2021,3,29,10
5809,120000,FLU,2021,3,30,11
5810,120000,FLU,2021,3,31,14
5811,120000,FLU,2021,4,1,40
5812,120000,FLU,2021,4,2,20
5813,120000,FLU,2021,4,3,8
5814,120000,FLU,2021,4,4,8
5815,120000,FLU,2021,4,5,12
5816,120000,FLU,2021,4,6,7
5817,120000,FLU,2021,4,7,17
5818,120000,FLU,2021,4,8,12
5819,120000,FLU,2021,4,9,10
5820,120000,FLU,2021,4,10,14
5821,120000,FLU,2021,4,11,5
5822,120000,FLU,2021,4,12,7
5823,120000,FLU,2021,4,13,9
5824,120000,FLU,2021,4,14,10
5825,120000,FLU,2021,4,15,16
5826,120000,FLU,2021,4,16,9
5827,120000,FLU,2021,4,17,6
5828,120000,FLU,2021,4,18,6
5829,120000,FLU,2021,4,19,18
5830,120000,FLU,2021,4,20,17
5831,120000,FLU,2021,4,21,9
5832,120000,FLU,2021,4,22,13
5833,120000,FLU,2021,4,23,7
5834,120000,FLU,2021,4,24,1
5835,120000,FLU,2021,4,25,13
5836,120000,FLU,2021,4,26,6
5837,120000,FLU,2021,4,27,6
5838,120000,FLU,2021,4,28,14
5839,120000,FLU,2021,4,29,6
5840,120000,FLU,2021,4,30,15
5841,120000,FLU,2021,5,1,48
5842,120000,FLU,2021,5,2,11
5843,120000,FLU,2021,5,3,9
5844,120000,FLU,2021,5,4,9
5845,120000,FLU,2021,5,5,6
5846,120000,FLU,2021,5,6,14
5847,120000,FLU,2021,5,7,11
5848,120000,FLU,2021,5,8,6
5849,120000,FLU,2021,5,9,8
5850,120000,FLU,2021,5,10,15
5851,120000,FLU,2021,5,11,9
5852,120000,FLU,2021,5,12,5
5853,120000,FLU,2021,5,13,10
5854,120000,FLU,2021,5,14,8
5855,120000,FLU,2021,5,15,14
5856,120000,FLU,2021,5,16,2
5857,120000,FLU,2021,5,17,8
5858,120000,FLU,2021,5,18,4
5859,120000,FLU,2021,5,19,8
5860,120000,FLU,2021,5,20,16
5861,120000,FLU,2021,5,21,8
5862,120000,FLU,2021,5,22,7
5863,120000,FLU,2021,5,23,3
5864,120000,FLU,2021,5,24,10
5865,120000,FLU,2021,5,25,14
5866,120000,FLU,2021,5,26,9
5867,120000,FLU,2021,5,27,12
5868,120000,FLU,2021,5,28,9
5869,120000,FLU,2021,5,29,4
5870,120000,FLU,2021,5,30,6
5871,120000,FLU,2021,5,31,9
5872,120000,FLU,2021,6,1,45
5873,120000,FLU,2021,6,2,14
5874,120000,FLU,2021,6,3,17
5875,120000,FLU,2021,6,4,6
5876,120000,FLU,2021,6,5,10
5877,120000,FLU,2021,6,6,7
5878,120000,FLU,2021,6,7,10
5879,120000,FLU,2021,6,8,4
5880,120000,FLU,2021,6,9,7
5881,120000,FLU,2021,6,10,18
5882,120000,FLU,2021,6,11,4
5883,120000,FLU,2021,6,12,6
5884,120000,FLU,2021,6,13,5
5885,120000,FLU,2021,6,14,6
5886,120000,FLU,2021,6,15,21
5887,120000,FLU,2021,6,16,9
5888,120000,FLU,2021,6,17,10
5889,120000,FLU,2021,6,18,7
5890,120000,FLU,2021,6,19,11
5891,120000,FLU,2021,6,20,12
5892,120000,FLU,2021,6,21,8
5893,120000,FLU,2021,6,22,6
5894,120000,FLU,2021,6,23,7
5895,120000,FLU,2021,6,24,9
5896,120000,FLU,2021,6,25,8
5897,120000,FLU,2021,6,26,3
5898,120000,FLU,2021,6,27,5
5899,120000,FLU,2021,6,28,11
5900,120000,FLU,2021,6,29,4
5901,120000,FLU,2021,6,30,6
5902,120000,FLU,2021,7,1,50
5903,120000,FLU,2021,7,2,8
5904,120000,FLU,2021,7,3,6
5905,120000,FLU,2021,7,4,10
5906,120000,FLU,2021,7,5,7
5907,120000,FLU,2021,7,6,15
5908,120000,FLU,2021,7,7,13
5909,120000,FLU,2021,7,8,14
5910,120000,FLU,2021,7,9,11
5911,120000,FLU,2021,7,10,9
5912,120000,FLU,2021,7,11,3
5913,120000,FLU,2021,7,12,8
5914,120000,FLU,2021,7,13,11
5915,120000,FLU,2021,7,14,8
5916,120000,FLU,2021,7,15,10
5917,120000,FLU,2021,7,16,11
5918,120000,FLU,2021,7,17,9
5919,120000,FLU,2021,7,18,2
5920,120000,FLU,2021,7,19,16
5921,120000,FLU,2021,7,20,17
5922,120000,FLU,2021,7,21,10
5923,120000,FLU,2021,7,22,11
5924,120000,FLU,2021,7,23,6
5925,120000,FLU,2021,7,24,3
5926,120000,FLU,2021,7,25,8
5927,120000,FLU,2021,7,26,9
5928,120000,FLU,2021,7,27,9
5929,120000,FLU,2021,7,28,7
5930,120000,FLU,2021,7,29,8
5931,120000,FLU,2021,7,30,9
5932,120000,FLU,2021,7,31,4
5933,120000,FLU,2021,8,1,46
5934,120000,FLU,2021,8,2,14
5935,120000,FLU,2021,8,3,8
5936,120000,FLU,2021,8,4,6
5937,120000,FLU,2021,8,5,7
5938,120000,FLU,2021,8,6,6
5939,120000,FLU,2021,8,7,4
5940,120000,FLU,2021,8,8,5
5941,120000,FLU,2021,8,9,8
5942,120000,FLU,2021,8,10,32
5943,120000,FLU,2021,8,11,12
5944,120000,FLU,2021,8,12,7
5945,120000,FLU,2021,8,13,7
5946,120000,FLU,2021,8,14,4
5947,120000,FLU,2021,8,15,4
5948,120000,FLU,2021,8,16,8
5949,120000,FLU,2021,8,17,7
5950,120000,FLU,2021,8,18,8
5951,120000,FLU,2021,8,19,5
5952,120000,FLU,2021,8,20,18
5953,120000,FLU,2021,8,21,2
5954,120000,FLU,2021,8,22,4
5955,120000,FLU,2021,8,23,7
5956,120000,FLU,2021,8,24,13
5957,120000,FLU,2021,8,25,14
5958,120000,FLU,2021,8,26,8
5959,120000,FLU,2021,8,27,11
5960,120000,FLU,2021,8,28,7
5961,120000,FLU,2021,8,29,5
5962,120000,FLU,2021,8,30,8
5963,120000,FLU,2021,8,31,6
5964,120000,FLU,2021,9,1,43
5965,120000,FLU,2021,9,2,11
5966,120000,FLU,2021,9,3,6
5967,120000,FLU,2021,9,4,4
5968,120000,FLU,2021,9,5,5
5969,120000,FLU,2021,9,6,5
5970,120000,FLU,2021,9,7,4
5971,120000,FLU,2021,9,8,9
5972,120000,FLU,2021,9,9,9
5973,120000,FLU,2021,9,10,15
5974,120000,FLU,2021,9,11,6
5975,120000,FLU,2021,9,12,6
5976,120000,FLU,2021,9,13,14
5977,120000,FLU,2021,9,14,8
5978,120000,FLU,2021,9,15,14
5979,120000,FLU,2021,9,16,14
5980,120000,FLU,2021,9,17,16
5981,120000,FLU,2021,9,18,7
5982,120000,FLU,2021,9,19,2
5983,120000,FLU,2021,9,20,13
5984,120000,FLU,2021,9,21,4
5985,120000,FLU,2021,9,22,5
5986,120000,FLU,2021,9,23,13
5987,120000,FLU,2021,9,24,11
5988,120000,FLU,2021,9,25,7
5989,120000,FLU,2021,9,26,4
5990,120000,FLU,2021,9,27,7
5991,120000,FLU,2021,9,28,11
5992,120000,FLU,2021,9,29,8
5993,120000,FLU,2021,9,30,16
5994,120000,FLU,2021,10,1,43
5995,120000,FLU,2021,10,2,4
5996,120000,FLU,2021,10,3,5
5997,120000,FLU,2021,10,4,4
5998,120000,FLU,2021,10,5,7
5999,120000,FLU,2021,10,6,2
6000,120000,FLU,2021,10,7,3
6001,120000,FLU,2021,10,8,5
6002,120000,FLU,2021,10,9,11
6003,120000,FLU,2021,10,10,9
6004,120000,FLU,2021,10,11,10
6005,120000,FLU,2021,10,12,11
6006,120000,FLU,2021,10,13,4
6007,120000,FLU,2021,10,14,12
6008,120000,FLU,2021,10,15,18
6009,120000,FLU,2021,10,16,7
6010,120000,FLU,2021,10,17,5
6011,120000,FLU,2021,10,18,9
6012,120000,FLU,2021,10,19,5
6013,120000,FLU,2021,10,20,17
6014,120000,FLU,2021,10,21,6
6015,120000,FLU,2021,10,22,11
6016,120000,FLU,2021,10,23,1
6017,120000,FLU,2021,10,24,3
6018,120000,FLU,2021,10,25,4
6019,120000,FLU,2021,10,26,7
6020,120000,FLU,2021,10,27,6
6021,120000,FLU,2021,10,28,17
6022,120000,FLU,2021,10,29,7
6023,120000,FLU,2021,10,30,5
6024,120000,FLU,2021,10,31,3
6025,120000,FLU,2021,11,1,35
6026,120000,FLU,2021,11,2,11
6027,120000,FLU,2021,11,3,6
6028,120000,FLU,2021,11,4,9
6029,120000,FLU,2021,11,5,12
6030,120000,FLU,2021,11,6,6
6031,120000,FLU,2021,11,7,4
6032,120000,FLU,2021,11,8,8
6033,120000,FLU,2021,11,9,2
6034,120000,FLU,2021,11,10,15
6035,120000,FLU,2021,11,11,7
6036,120000,FLU,2021,11,12,5
6037,120000,FLU,2021,11,13,3
6038,120000,FLU,2021,11,14,5
6039,120000,FLU,2021,11,15,10
6040,120000,FLU,2021,11,16,6
6041,120000,FLU,2021,11,17,6
6042,120000,FLU,2021,11,18,10
6043,120000,FLU,2021,11,19,13
6044,120000,FLU,2021,11,20,15
6045,120000,FLU,2021,11,21,2
6046,120000,FLU,2021,11,22,7
6047,120000,FLU,2021,11,23,10
6048,120000,FLU,2021,11,24,6
6049,120000,FLU,2021,11,25,11
6050,120000,FLU,2021,11,26,3
6051,120000,FLU,2021,11,27,1
6052,120000,FLU,2021,11,28,8
6053,120000,FLU,2021,11,29,4
6054,120000,FLU,2021,11,30,4
6055,120000,FLU,2021,12,1,37
6056,120000,FLU,2021,12,2,4
6057,120000,FLU,2021,12,3,5
6058,120000,FLU,2021,12,4,3
6059,120000,FLU,2021,12,5,6
6060,120000,FLU,2021,12,6,6
6061,120000,FLU,2021,12,7,7
6062,120000,FLU,2021,12,8,2
6063,120000,FLU,2021,12,9,6
6064,120000,FLU,2021,12,10,18
6065,120000,FLU,2021,12,11,4
6066,120000,FLU,2021,12,12,3
6067,120000,FLU,2021,12,13,4
6068,120000,FLU,2021,12,14,10
6069,120000,FLU,2021,12,15,10
6070,120000,FLU,2021,12,16,8
6071,120000,FLU,2021,12,17,5
6072,120000,FLU,2021,12,18,3
6073,120000,FLU,2021,12,19,2
6074,120000,FLU,2021,12,20,12
6075,120000,FLU,2021,12,21,4
6076,120000,FLU,2021,12,22,9
6077,120000,FLU,2021,12,23,5
6078,120000,FLU,2021,12,24,4
6079,120000,FLU,2021,12,26,2
6080,120000,FLU,2021,12,27,10
6081,120000,FLU,2021,12,28,6
6082,120000,FLU,2021,12,29,11
6083,120000,FLU,2021,12,30,7
6084,120000,FLU,2021,12,31,6
6085,120000,FLU,2022,1,1,58
6086,120000,FLU,2022,1,2,4
6087,120000,FLU,2022,1,3,7
6088,120000,FLU,2022,1,4,8
6089,120000,FLU,2022,1,5,12
6090,120000,FLU,2022,1,6,6
6091,120000,FLU,2022,1,7,7
6092,120000,FLU,2022,1,8,2
6093,120000,FLU,2022,1,9,2
6094,120000,FLU,2022,1,10,19
6095,120000,FLU,2022,1,11,4
6096,120000,FLU,2022,1,12,3
6097,120000,FLU,2022,1,13,8
6098,120000,FLU,2022,1,14,4
6099,120000,FLU,2022,1,15,12
6100,120000,FLU,2022,1,16,3
6101,120000,FLU,2022,1,17,6
6102,120000,FLU,2022,1,18,7
6103,120000,FLU,2022,1,19,5
6104,120000,FLU,2022,1,20,10
6105,120000,FLU,2022,1,21,3
6106,120000,FLU,2022,1,22,4
6107,120000,FLU,2022,1,23,2
6108,120000,FLU,2022,1,24,5
6109,120000,FLU,2022,1,25,8
6110,120000,FLU,2022,1,26,6
6111,120000,FLU,2022,1,27,5
6112,120000,FLU,2022,1,28,2
6113,120000,FLU,2022,1,29,2
6114,120000,FLU,2022,1,30,5
6115,120000,FLU,2022,1,31,1
6116,120000,FLU,2022,2,1,23
6117,120000,FLU,2022,2,2,7
6118,120000,FLU,2022,2,3,5
6119,120000,FLU,2022,2,4,3
6120,120000,FLU,2022,2,5,10
6121,120000,FLU,2022,2,6,2
6122,120000,FLU,2022,2,7,13
6123,120000,FLU,2022,2,8,11
6124,120000,FLU,2022,2,9,8
6125,120000,FLU,2022,2,10,13
6126,120000,FLU,2022,2,11,11
6127,120000,FLU,2022,2,12,5
6128,120000,FLU,2022,2,13,3
6129,120000,FLU,2022,2,14,12
6130,120000,FLU,2022,2,15,3
6131,120000,FLU,2022,2,16,8
6132,120000,FLU,2022,2,17,5
6133,120000,FLU,2022,2,18,9
6134,120000,FLU,2022,2,19,3
6135,120000,FLU,2022,2,20,17
6136,120000,FLU,2022,2,21,7
6137,120000,FLU,2022,2,22,5
6138,120000,FLU,2022,2,23,7
6139,120000,FLU,2022,2,24,6
6140,120000,FLU,2022,2,25,9
6141,120000,FLU,2022,2,26,4
6142,120000,FLU,2022,2,27,3
6143,120000,FLU,2022,2,28,7
6144,120000,FLU,2022,3,1,45
6145,120000,FLU,2022,3,2,15
6146,120000,FLU,2022,3,3,8
6147,120000,FLU,2022,3,4,9
6148,120000,FLU,2022,3,5,7
6149,120000,FLU,2022,3,6,4
6150,120000,FLU,2022,3,7,10
6151,120000,FLU,2022,3,8,5
6152,120000,FLU,2022,3,9,16
6153,120000,FLU,2022,3,10,28
6154,120000,FLU,2022,3,11,7
6155,120000,FLU,2022,3,12,6
6156,120000,FLU,2022,3,13,2
6157,120000,FLU,2022,3,14,5
6158,120000,FLU,2022,3,15,13
6159,120000,FLU,2022,3,16,5
6160,120000,FLU,2022,3,17,11
6161,120000,FLU,2022,3,18,11
6162,120000,FLU,2022,3,20,4
6163,120000,FLU,2022,3,21,14
6164,120000,FLU,2022,3,22,6
6165,120000,FLU,2022,3,23,4
6166,120000,FLU,2022,3,24,4
6167,120000,FLU,2022,3,25,5
6168,120000,FLU,2022,3,26,6
6169,120000,FLU,2022,3,27,4
6170,120000,FLU,2022,3,28,7
6171,120000,FLU,2022,3,29,12
6172,120000,FLU,2022,3,30,9
6173,120000,FLU,2022,3,31,9
6174,120000,FLU,2022,4,1,35
6175,120000,FLU,2022,4,2,5
6176,120000,FLU,2022,4,3,4
6177,120000,FLU,2022,4,4,6
6178,120000,FLU,2022,4,5,8
6179,120000,FLU,2022,4,6,9
6180,120000,FLU,2022,4,7,8
6181,120000,FLU,2022,4,8,15
6182,120000,FLU,2022,4,9,8
6183,120000,FLU,2022,4,10,14
6184,120000,FLU,2022,4,11,9
6185,120000,FLU,2022,4,12,12
6186,120000,FLU,2022,4,13,7
6187,120000,FLU,2022,4,14,6
6188,120000,FLU,2022,4,15,14
6189,120000,FLU,2022,4,16,9
6190,120000,FLU,2022,4,17,9
6191,120000,FLU,2022,4,18,7
6192,120000,FLU,2022,4,19,8
6193,120000,FLU,2022,4,20,12
6194,120000,FLU,2022,4,21,7
6195,120000,FLU,2022,4,22,6
6196,120000,FLU,2022,4,23,5
6197,120000,FLU,2022,4,24,11
6198,120000,FLU,2022,4,25,5
6199,120000,FLU,2022,4,26,5
6200,120000,FLU,2022,4,27,7
6201,120000,FLU,2022,4,28,11
6202,120000,FLU,2022,4,29,7
6203,120000,FLU,2022,4,30,9
6204,120000,FLU,2022,5,1,35
6205,120000,FLU,2022,5,2,7
6206,120000,FLU,2022,5,3,8
6207,120000,FLU,2022,5,4,5
6208,120000,FLU,2022,5,5,7
6209,120000,FLU,2022,5,6,8
6210,120000,FLU,2022,5,7,10
6211,120000,FLU,2022,5,8,4
6212,120000,FLU,2022,5,9,11
6213,120000,FLU,2022,5,10,16
6214,120000,FLU,2022,5,11,8
6215,120000,FLU,2022,5,12,11
6216,120000,FLU,2022,5,13,7
6217,120000,FLU,2022,5,14,4
6218,120000,FLU,2022,5,15,8
6219,120000,FLU,2022,5,16,6
6220,120000,FLU,2022,5,17,13
6221,120000,FLU,2022,5,18,9
6222,120000,FLU,2022,5,19,4
6223,120000,FLU,2022,5,20,15
6224,120000,FLU,2022,5,21,5
6225,120000,FLU,2022,5,22,1
6226,120000,FLU,2022,5,23,9
6227,120000,FLU,2022,5,24,6
6228,120000,FLU,2022,5,25,7
6229,120000,FLU,2022,5,26,6
6230,120000,FLU,2022,5,27,10
6231,120000,FLU,2022,5,28,4
6232,120000,FLU,2022,5,29,3
6233,120000,FLU,2022,5,30,13
6234,120000,FLU,2022,5,31,9
6235,120000,FLU,2022,6,1,39
6236,120000,FLU,2022,6,2,11
6237,120000,FLU,2022,6,3,6
6238,120000,FLU,2022,6,4,3
6239,120000,FLU,2022,6,5,3
6240,120000,FLU,2022,6,6,13
6241,120000,FLU,2022,6,7,11
6242,120000,FLU,2022,6,8,7
6243,120000,FLU,2022,6,9,10
6244,120000,FLU,2022,6,10,13
6245,120000,FLU,2022,6,11,6
6246,120000,FLU,2022,6,12,6
6247,120000,FLU,2022,6,13,16
6248,120000,FLU,2022,6,14,14
6249,120000,FLU,2022,6,15,13
6250,120000,FLU,2022,6,16,16
6251,120000,FLU,2022,6,17,9
6252,120000,FLU,2022,6,18,2
6253,120000,FLU,2022,6,19,3
6254,120000,FLU,2022,6,20,14
6255,120000,FLU,2022,6,21,8
6256,120000,FLU,2022,6,22,10
6257,120000,FLU,2022,6,23,9
6258,120000,FLU,2022,6,24,7
6259,120000,FLU,2022,6,25,4
6260,120000,FLU,2022,6,26,10
6261,120000,FLU,2022,6,27,17
6262,120000,FLU,2022,6,28,19
6263,120000,FLU,2022,6,29,12
6264,120000,FLU,2022,6,30,12
6265,120000,FLU,2022,7,1,28
6266,120000,FLU,2022,7,2,5
6267,120000,FLU,2022,7,3,3
6268,120000,FLU,2022,7,4,9
6269,120000,FLU,2022,7,5,6
6270,120000,FLU,2022,7,6,12
6271,120000,FLU,2022,7,7,10
6272,120000,FLU,2022,7,8,7
6273,120000,FLU,2022,7,9,2
6274,120000,FLU,2022,7,10,4
6275,120000,FLU,2022,7,11,16
6276,120000,FLU,2022,7,12,9
6277,120000,FLU,2022,7,13,6
6278,120000,FLU,2022,7,14,9
6279,120000,FLU,2022,7,15,15
6280,120000,FLU,2022,7,16,7
6281,120000,FLU,2022,7,17,7
6282,120000,FLU,2022,7,18,6
6283,120000,FLU,2022,7,19,7
6284,120000,FLU,2022,7,20,16
6285,120000,FLU,2022,7,21,10
6286,120000,FLU,2022,7,22,7
6287,120000,FLU,2022,7,23,4
6288,120000,FLU,2022,7,24,2
6289,120000,FLU,2022,7,25,16
6290,120000,FLU,2022,7,26,8
6291,120000,FLU,2022,7,27,6
6292,120000,FLU,2022,7,28,3
6293,120000,FLU,2022,7,29,7
6294,120000,FLU,2022,7,30,3
6295,120000,FLU,2022,7,31,2
6296,120000,FLU,2022,8,1,39
6297,120000,FLU,2022,8,2,8
6298,120000,FLU,2022,8,3,12
6299,120000,FLU,2022,8,4,10
6300,120000,FLU,2022,8,5,14
6301,120000,FLU,2022,8,6,2
6302,120000,FLU,2022,8,7,4
6303,120000,FLU,2022,8,8,16
6304,120000,FLU,2022,8,9,10
6305,120000,FLU,2022,8,10,16
6306,120000,FLU,2022,8,11,8
6307,120000,FLU,2022,8,12,8
6308,120000,FLU,2022,8,13,2
6309,120000,FLU,2022,8,14,4
6310,120000,FLU,2022,8,15,13
6311,120000,FLU,2022,8,16,9
6312,120000,FLU,2022,8,17,13
6313,120000,FLU,2022,8,18,9
6314,120000,FLU,2022,8,19,15
6315,120000,FLU,2022,8,20,7
6316,120000,FLU,2022,8,21,2
6317,120000,FLU,2022,8,22,9
6318,120000,FLU,2022,8,23,10
6319,120000,FLU,2022,8,24,7
6320,120000,FLU,2022,8,25,13
6321,120000,FLU,2022,8,26,15
6322,120000,FLU,2022,8,27,5
6323,120000,FLU,2022,8,28,8
6324,120000,FLU,2022,8,29,7
6325,120000,FLU,2022,8,30,7
6326,120000,FLU,2022,8,31,11
6327,120000,FLU,2022,9,1,36
6328,120000,FLU,2022,9,2,13
6329,120000,FLU,2022,9,3,2
6330,120000,FLU,2022,9,4,5
6331,120000,FLU,2022,9,5,7
6332,120000,FLU,2022,9,6,11
6333,120000,FLU,2022,9,7,4
6334,120000,FLU,2022,9,8,5
6335,120000,FLU,2022,9,9,6
6336,120000,FLU,2022,9,10,6
6337,120000,FLU,2022,9,11,5
6338,120000,FLU,2022,9,12,2
6339,120000,FLU,2022,9,13,6
6340,120000,FLU,2022,9,14,12
6341,120000,FLU,2022,9,15,14
6342,120000,FLU,2022,9,16,9
6343,120000,FLU,2022,9,17,4
6344,120000,FLU,2022,9,18,2
6345,120000,FLU,2022,9,19,8
6346,120000,FLU,2022,9,20,11
6347,120000,FLU,2022,9,21,17
6348,120000,FLU,2022,9,22,7
6349,120000,FLU,2022,9,23,4
6350,120000,FLU,2022,9,24,3
6351,120000,FLU,2022,9,25,5
6352,120000,FLU,2022,9,26,8
6353,120000,FLU,2022,9,27,5
6354,120000,FLU,2022,9,28,3
6355,120000,FLU,2022,9,29,10
6356,120000,FLU,2022,9,30,6
6357,120000,FLU,2022,10,1,27
6358,120000,FLU,2022,10,2,8
6359,120000,FLU,2022,10,3,5
6360,120000,FLU,2022,10,4,5
6361,120000,FLU,2022,10,5,3
6362,120000,FLU,2022,10,7,6
6363,120000,FLU,2022,10,8,7
6364,120000,FLU,2022,10,9,14
6365,120000,FLU,2022,10,10,9
6366,120000,FLU,2022,10,11,7
6367,120000,FLU,2022,10,12,11
6368,120000,FLU,2022,10,13,8
6369,120000,FLU,2022,10,14,9
6370,120000,FLU,2022,10,15,6
6371,120000,FLU,2022,10,16,4
6372,120000,FLU,2022,10,17,15
6373,120000,FLU,2022,10,18,7
6374,120000,FLU,2022,10,19,7
6375,120000,FLU,2022,10,20,10
6376,120000,FLU,2022,10,21,7
6377,120000,FLU,2022,10,22,4
6378,120000,FLU,2022,10,23,4
6379,120000,FLU,2022,10,24,7
6380,120000,FLU,2022,10,25,9
6381,120000,FLU,2022,10,26,8
6382,120000,FLU,2022,10,27,4
6383,120000,FLU,2022,10,28,7
6384,120000,FLU,2022,10,29,3
6385,120000,FLU,2022,10,30,4
6386,120000,FLU,2022,10,31,8
6387,120000,FLU,2022,11,1,26
6388,120000,FLU,2022,11,2,4
6389,120000,FLU,2022,11,3,11
6390,120000,FLU,2022,11,4,5
6391,120000,FLU,2022,11,5,1
6392,120000,FLU,2022,11,6,4
6393,120000,FLU,2022,11,7,10
6394,120000,FLU,2022,11,8,7
6395,120000,FLU,2022,11,9,9
6396,120000,FLU,2022,11,10,10
6397,120000,FLU,2022,11,11,4
6398,120000,FLU,2022,11,12,5
6399,120000,FLU,2022,11,13,2
6400,120000,FLU,2022,11,14,11
6401,120000,FLU,2022,11,15,12
6402,120000,FLU,2022,11,16,6
6403,120000,FLU,2022,11,17,1
6404,120000,FLU,2022,11,18,5
6405,120000,FLU,2022,11,19,3
6406,120000,FLU,2022,11,20,4
6407,120000,FLU,2022,11,21,13
6408,120000,FLU,2022,11,22,12
6409,120000,FLU,2022,11,23,5
6410,120000,FLU,2022,11,24,4
6411,120000,FLU,2022,11,25,9
6412,120000,FLU,2022,11,26,1
6413,120000,FLU,2022,11,27,1
6414,120000,FLU,2022,11,28,5
6415,120000,FLU,2022,11,29,4
6416,120000,FLU,2022,11,30,5
6417,120000,FLU,2022,12,1,27
6418,120000,FLU,2022,12,2,5
6419,120000,FLU,2022,12,3,1
6420,120000,FLU,2022,12,4,3
6421,120000,FLU,2022,12,5,7
6422,120000,FLU,2022,12,6,4
6423,120000,FLU,2022,12,7,4
6424,120000,FLU,2022,12,8,2
6425,120000,FLU,2022,12,9,4
6426,120000,FLU,2022,12,10,5
6427,120000,FLU,2022,12,11,4
6428,120000,FLU,2022,12,12,7
6429,120000,FLU,2022,12,13,2
6430,120000,FLU,2022,12,14,5
6431,120000,FLU,2022,12,15,10
